application_id,subject_id,app_date,region_code,product_code,lender_code,channel,requested_amount,tenor_months,decision
APP00000260,SUBJ000672865,2025-09-09,SUMSEL,BNPL,FIN005,Mobile App,4410000,120,REJECT
APP00000261,SUBJ000932566,2026-05-18,SUMUT,BNPL,BNK006,Branch,4230000,120,APPROVE
APP00000262,SUBJ000883472,2025-03-02,RIAU,FINTECH,BNK002,Partner,10680000,3,APPROVE
APP00000263,SUBJ000016495,2025-08-25,DKI,CC,BNK004,Mobile App,13840000,120,REVIEW
APP00000264,SUBJ000852657,2025-01-07,RIAU,KPR,BNK001,Mobile App,392320000,36,APPROVE
APP00000265,SUBJ000552029,2026-03-17,KALBAR,FINTECH,BNK002,Partner,9070000,24,APPROVE
APP00000266,SUBJ000731105,2025-09-16,KALBAR,KTA,FIN001,Branch,87150000,120,APPROVE
APP00000267,SUBJ000397687,2025-08-20,YOGYA,FINTECH,BNK002,Web,12810000,3,APPROVE
APP00000268,SUBJ000347362,2026-01-22,RIAU,CC,BNK001,Web,7740000,60,REVIEW
APP00000269,SUBJ000969051,2025-04-08,SULSEL,FINTECH,BNK004,Mobile App,12920000,120,APPROVE
APP00000270,SUBJ000217221,2025-03-18,LAMPUNG,KTA,FIN003,Mobile App,22300000,48,APPROVE
APP00000271,SUBJ000890704,2025-05-28,KALTIM,BNPL,FIN001,Partner,2460000,24,REVIEW
APP00000272,SUBJ000362659,2026-02-03,LAMPUNG,KKB,FIN001,Web,119190000,6,APPROVE
APP00000273,SUBJ000342230,2025-02-24,JABAR,KTA,BNK002,Mobile App,73830000,60,REJECT
APP00000274,SUBJ000712711,2025-01-31,LAMPUNG,FINTECH,FIN002,Mobile App,7190000,60,APPROVE
APP00000275,SUBJ000821968,2026-01-25,DKI,BNPL,BNK004,Web,1540000,12,APPROVE
APP00000276,SUBJ000282870,2025-06-07,KALTIM,KTA,BNK002,Branch,86010000,120,APPROVE
APP00000277,SUBJ000371106,2025-04-15,JATIM,CC,FIN002,Mobile App,16760000,6,APPROVE
APP00000278,SUBJ000586716,2025-04-06,RIAU,FINTECH,FIN001,Branch,7830000,6,REVIEW
APP00000279,SUBJ000066340,2025-09-06,RIAU,CC,FIN001,Branch,11650000,36,APPROVE
APP00000280,SUBJ000519886,2025-06-21,SUMUT,KPR,FIN002,Web,452790000,24,REVIEW
APP00000281,SUBJ000345549,2025-07-20,SUMUT,CC,BNK001,Partner,12980000,60,REJECT
APP00000282,SUBJ000729066,2026-03-27,BALI,FINTECH,FIN005,Partner,4720000,48,REVIEW
APP00000283,SUBJ000819959,2025-07-25,SUMUT,CC,FIN001,Partner,12120000,120,REJECT
APP00000284,SUBJ000572133,2025-09-06,BALI,KTA,FIN001,Mobile App,85240000,24,REVIEW
APP00000285,SUBJ000871662,2025-07-04,LAMPUNG,KKB,FIN006,Mobile App,278340000,120,REJECT
APP00000286,SUBJ000690658,2025-03-12,KALBAR,FINTECH,FIN001,Web,4760000,36,APPROVE
APP00000287,SUBJ000968355,2025-06-07,LAMPUNG,FINTECH,BNK002,Mobile App,9900000,60,APPROVE
APP00000288,SUBJ000260289,2026-03-05,RIAU,FINTECH,BNK006,Web,12300000,6,APPROVE
APP00000289,SUBJ000347704,2025-12-30,JATIM,BNPL,FIN004,Partner,4050000,60,REJECT
APP00000290,SUBJ000410133,2026-03-17,JABAR,CC,BNK004,Mobile App,16890000,24,APPROVE
APP00000291,SUBJ000436181,2026-04-20,KALTIM,KKB,FIN003,Branch,359360000,120,APPROVE
APP00000292,SUBJ000365219,2025-03-29,JABAR,MODAL,BNK003,Mobile App,132040000,24,APPROVE
APP00000293,SUBJ000359743,2026-05-03,JABAR,BNPL,FIN002,Mobile App,2460000,6,APPROVE
APP00000294,SUBJ000447080,2025-04-22,LAMPUNG,CC,FIN006,Mobile App,9660000,12,APPROVE
APP00000295,SUBJ000643937,2026-04-19,JATIM,KTA,BNK003,Branch,66010000,60,APPROVE
APP00000296,SUBJ000838338,2025-07-22,SUMUT,KPR,BNK001,Web,344050000,6,APPROVE
APP00000297,SUBJ000328628,2025-07-11,NTB,CC,BNK002,Mobile App,24120000,180,REJECT
APP00000298,SUBJ000740282,2026-02-02,RIAU,KKB,BNK006,Mobile App,208200000,12,REJECT
APP00000299,SUBJ000391439,2025-11-01,SULUT,KKB,FIN005,Branch,113000000,36,APPROVE
APP00000300,SUBJ000727117,2025-05-25,SUMSEL,KPR,BNK003,Mobile App,496130000,120,APPROVE
APP00000301,SUBJ000998078,2025-06-27,RIAU,KPR,BNK003,Branch,789390000,3,REVIEW
APP00000302,SUBJ000515611,2025-01-10,SUMUT,CC,FIN001,Partner,16610000,120,APPROVE
APP00000303,SUBJ000288204,2026-03-02,LAMPUNG,KPR,BNK003,Branch,221600000,24,APPROVE
APP00000304,SUBJ000118710,2025-08-19,RIAU,CC,FIN002,Mobile App,22220000,120,APPROVE
APP00000305,SUBJ000445807,2025-04-27,BANTEN,KKB,BNK006,Mobile App,291900000,120,APPROVE
APP00000306,SUBJ000904081,2025-04-15,KALTIM,BNPL,BNK004,Mobile App,5400000,120,APPROVE
APP00000307,SUBJ000639905,2025-03-31,SUMUT,MODAL,BNK004,Mobile App,214900000,48,REJECT
APP00000308,SUBJ000625850,2026-03-15,JATIM,CC,BNK004,Agent,22910000,48,APPROVE
APP00000309,SUBJ000712296,2025-06-22,BALI,BNPL,BNK005,Mobile App,5200000,180,REJECT
APP00000310,SUBJ000139136,2025-04-08,JATIM,BNPL,FIN001,Partner,5370000,12,REJECT
APP00000311,SUBJ000663121,2025-09-13,JATIM,KTA,BNK004,Web,67340000,120,APPROVE
APP00000312,SUBJ000786224,2025-10-03,LAMPUNG,KTA,BNK002,Web,81610000,6,APPROVE
APP00000313,SUBJ000888319,2025-10-12,LAMPUNG,FINTECH,FIN002,Partner,6870000,3,REJECT
APP00000314,SUBJ000450513,2025-04-06,KALTIM,KPR,FIN005,Web,795070000,180,APPROVE
APP00000315,SUBJ000937589,2025-08-05,SUMSEL,KTA,BNK005,Mobile App,60460000,120,REJECT
APP00000316,SUBJ000000708,2025-02-19,DKI,BNPL,FIN002,Branch,5100000,12,APPROVE
APP00000317,SUBJ000377943,2026-03-15,JATIM,BNPL,BNK003,Agent,2470000,36,APPROVE
APP00000318,SUBJ000791918,2025-09-14,DKI,BNPL,FIN005,Branch,2860000,36,REVIEW
APP00000319,SUBJ000544676,2025-08-28,SUMUT,CC,BNK002,Branch,16010000,12,APPROVE
APP00000320,SUBJ000240068,2026-04-01,DKI,BNPL,BNK002,Partner,2970000,12,APPROVE
APP00000321,SUBJ000852878,2026-01-28,DKI,FINTECH,BNK002,Mobile App,13070000,12,APPROVE
APP00000322,SUBJ000757524,2025-05-17,LAMPUNG,BNPL,BNK002,Mobile App,1240000,12,APPROVE
APP00000323,SUBJ000105345,2025-08-07,LAMPUNG,CC,FIN001,Web,15290000,24,APPROVE
APP00000324,SUBJ000675933,2025-05-24,KALTIM,KKB,FIN001,Mobile App,200230000,12,APPROVE
APP00000325,SUBJ000690388,2025-03-28,BANTEN,BNPL,FIN006,Web,4470000,3,REJECT
APP00000326,SUBJ000832336,2025-11-05,JATIM,BNPL,BNK004,Web,2440000,3,REJECT
APP00000327,SUBJ000979290,2025-09-03,SUMSEL,CC,FIN002,Web,7490000,3,REJECT
APP00000328,SUBJ000807788,2025-11-21,JATIM,FINTECH,FIN004,Mobile App,9320000,12,REJECT
APP00000329,SUBJ000659104,2025-03-16,DKI,CC,BNK005,Mobile App,25370000,60,APPROVE
APP00000330,SUBJ000324960,2026-05-29,KALTIM,KPR,FIN001,Branch,575600000,12,APPROVE
APP00000331,SUBJ000458737,2025-03-22,SUMSEL,CC,BNK003,Mobile App,14210000,6,APPROVE
APP00000332,SUBJ000777722,2025-09-02,DKI,CC,FIN001,Branch,18860000,3,APPROVE
APP00000333,SUBJ000821021,2025-06-29,JATENG,BNPL,FIN006,Branch,3280000,48,APPROVE
APP00000334,SUBJ000450179,2025-09-23,JATIM,CC,BNK005,Web,8480000,3,APPROVE
APP00000335,SUBJ000523879,2025-10-06,RIAU,KTA,FIN004,Web,54730000,180,APPROVE
APP00000336,SUBJ000533541,2025-06-20,NTB,KTA,BNK002,Agent,67190000,6,APPROVE
APP00000337,SUBJ000899138,2025-01-03,DKI,FINTECH,BNK004,Branch,7280000,12,APPROVE
APP00000338,SUBJ000755276,2025-02-06,RIAU,FINTECH,FIN006,Web,5710000,24,APPROVE
APP00000339,SUBJ000843409,2025-11-24,BANTEN,CC,BNK006,Branch,20140000,3,APPROVE
APP00000340,SUBJ000579958,2026-06-13,PAPUA,MODAL,BNK002,Agent,241870000,36,APPROVE
APP00000341,SUBJ000620432,2026-04-13,DKI,CC,FIN004,Web,21530000,24,APPROVE
APP00000342,SUBJ000977689,2026-05-21,MALUKU,FINTECH,FIN006,Partner,11720000,24,APPROVE
APP00000343,SUBJ000689233,2026-02-24,DKI,KKB,FIN005,Agent,325620000,48,APPROVE
APP00000344,SUBJ000062804,2026-01-21,SULSEL,BNPL,BNK002,Mobile App,5330000,60,APPROVE
APP00000345,SUBJ000784229,2025-05-26,LAMPUNG,CC,BNK004,Agent,16910000,48,APPROVE
APP00000346,SUBJ000137057,2025-03-28,RIAU,KKB,FIN005,Agent,100950000,3,APPROVE
APP00000347,SUBJ000244959,2025-08-31,YOGYA,FINTECH,FIN001,Web,11440000,48,APPROVE
APP00000348,SUBJ000426259,2025-03-18,SULUT,CC,FIN004,Branch,8220000,120,APPROVE
APP00000349,SUBJ000846826,2025-05-04,RIAU,MODAL,BNK004,Mobile App,157300000,6,APPROVE
APP00000350,SUBJ000260276,2025-11-08,SULSEL,BNPL,BNK001,Mobile App,4800000,12,APPROVE
APP00000351,SUBJ000896114,2025-12-31,SUMUT,CC,BNK005,Mobile App,26800000,3,REJECT
APP00000352,SUBJ000064664,2026-04-09,RIAU,KKB,BNK002,Mobile App,305090000,12,APPROVE
APP00000353,SUBJ000271393,2025-08-16,JATIM,FINTECH,BNK006,Web,13700000,6,REVIEW
APP00000354,SUBJ000988052,2025-03-18,DKI,CC,FIN005,Mobile App,8700000,48,APPROVE
APP00000355,SUBJ000447389,2026-04-18,DKI,FINTECH,FIN001,Agent,7620000,3,APPROVE
APP00000356,SUBJ000646947,2025-06-26,BALI,FINTECH,BNK005,Mobile App,13090000,3,REVIEW
APP00000357,SUBJ000209146,2025-09-09,LAMPUNG,KKB,FIN003,Mobile App,104560000,60,APPROVE
APP00000358,SUBJ000819394,2026-06-23,BANTEN,MODAL,FIN003,Web,267770000,48,APPROVE
APP00000359,SUBJ000030726,2026-05-12,BALI,KKB,BNK006,Mobile App,130350000,48,APPROVE
APP00000360,SUBJ000104998,2025-10-15,DKI,MODAL,FIN003,Mobile App,182640000,24,REJECT
APP00000361,SUBJ000836124,2025-09-11,LAMPUNG,KTA,FIN006,Branch,89750000,24,APPROVE
APP00000362,SUBJ000029576,2026-02-02,BALI,FINTECH,BNK003,Branch,9840000,48,REJECT
APP00000363,SUBJ000184084,2025-12-27,SULUT,KKB,FIN004,Partner,314280000,120,APPROVE
APP00000364,SUBJ000643966,2026-05-18,DKI,CC,FIN004,Mobile App,17060000,3,APPROVE
APP00000365,SUBJ000154887,2025-07-26,KALBAR,KTA,BNK003,Partner,79100000,48,APPROVE
APP00000366,SUBJ000352909,2025-05-26,KALTIM,FINTECH,BNK006,Partner,7380000,60,REVIEW
APP00000367,SUBJ000182664,2025-11-06,BALI,MODAL,FIN006,Partner,226290000,120,REVIEW
APP00000368,SUBJ000764234,2026-01-01,JATIM,KKB,BNK003,Mobile App,285520000,36,APPROVE
APP00000369,SUBJ000333674,2025-01-02,SULUT,MODAL,FIN001,Agent,221870000,3,APPROVE
APP00000370,SUBJ000335039,2025-08-15,LAMPUNG,CC,FIN002,Branch,21650000,24,APPROVE
APP00000371,SUBJ000278095,2025-06-21,LAMPUNG,MODAL,FIN006,Web,213150000,48,APPROVE
APP00000372,SUBJ000768170,2025-08-03,BANTEN,CC,BNK005,Web,21130000,3,APPROVE
APP00000373,SUBJ000502780,2026-03-06,SULUT,FINTECH,FIN002,Agent,7130000,60,APPROVE
APP00000374,SUBJ000178368,2025-08-19,JATIM,CC,BNK001,Mobile App,12690000,6,APPROVE
APP00000375,SUBJ000452275,2026-01-20,JATIM,CC,BNK002,Mobile App,26690000,120,REJECT
APP00000376,SUBJ000581028,2025-06-18,RIAU,KPR,BNK001,Branch,343890000,24,APPROVE
APP00000377,SUBJ000378356,2025-09-29,LAMPUNG,KTA,BNK002,Branch,60020000,120,APPROVE
APP00000378,SUBJ000179130,2025-01-04,SUMUT,KTA,FIN005,Web,53620000,6,APPROVE
APP00000379,SUBJ000277877,2025-10-26,PAPUA,KPR,BNK002,Mobile App,478230000,120,REJECT
APP00000380,SUBJ000461101,2025-04-04,LAMPUNG,KTA,BNK006,Agent,45860000,120,APPROVE
APP00000381,SUBJ000360491,2026-04-22,BANTEN,FINTECH,FIN004,Branch,11630000,6,APPROVE
APP00000382,SUBJ000561527,2026-02-28,SULUT,KKB,FIN003,Branch,188390000,180,APPROVE
APP00000383,SUBJ000944195,2026-05-02,RIAU,KTA,BNK005,Branch,83190000,3,APPROVE
APP00000384,SUBJ000175284,2026-06-14,KALTIM,BNPL,FIN004,Branch,5190000,120,APPROVE
APP00000385,SUBJ000657694,2025-08-05,KALBAR,CC,FIN001,Branch,20350000,24,REJECT
APP00000386,SUBJ000578870,2025-06-01,SULSEL,KTA,FIN006,Partner,24690000,60,REVIEW
APP00000387,SUBJ000117984,2025-11-30,SULSEL,KKB,BNK001,Web,254460000,180,REVIEW
APP00000388,SUBJ000105896,2026-03-01,JATIM,KKB,FIN004,Web,343100000,6,APPROVE
APP00000389,SUBJ000288792,2025-10-20,SULSEL,FINTECH,FIN001,Mobile App,10530000,120,APPROVE
APP00000390,SUBJ000051685,2026-02-17,JATIM,BNPL,FIN006,Mobile App,2860000,48,REVIEW
APP00000391,SUBJ000515500,2026-05-02,SULUT,FINTECH,BNK001,Mobile App,12090000,36,APPROVE
APP00000392,SUBJ000437017,2025-04-11,PAPUA,KTA,BNK005,Partner,51020000,48,APPROVE
APP00000393,SUBJ000540299,2025-04-02,JATIM,CC,FIN001,Web,21950000,48,REJECT
APP00000394,SUBJ000917693,2025-06-12,DKI,BNPL,FIN001,Branch,4780000,3,APPROVE
APP00000395,SUBJ000863508,2025-07-25,SULSEL,KTA,FIN002,Branch,45230000,24,APPROVE
APP00000396,SUBJ000186209,2026-04-21,SUMSEL,BNPL,BNK002,Web,2220000,120,REVIEW
APP00000397,SUBJ000405343,2026-05-01,RIAU,KTA,BNK003,Agent,38110000,6,APPROVE
APP00000398,SUBJ000429399,2025-02-20,JATIM,KKB,BNK004,Agent,261270000,24,APPROVE
APP00000399,SUBJ000008874,2026-06-10,DKI,FINTECH,FIN005,Branch,13410000,12,APPROVE
APP00000400,SUBJ000394763,2025-08-18,BANTEN,FINTECH,BNK005,Web,11140000,36,APPROVE
APP00000401,SUBJ000007704,2025-12-24,SUMUT,KTA,BNK005,Web,77700000,60,REVIEW
APP00000402,SUBJ000113355,2026-06-08,MALUKU,MODAL,BNK006,Mobile App,184690000,36,APPROVE
APP00000403,SUBJ000542421,2026-05-09,DKI,MODAL,FIN005,Mobile App,118150000,36,APPROVE
APP00000404,SUBJ000687237,2025-09-04,SULSEL,FINTECH,FIN004,Mobile App,6780000,12,REJECT
APP00000405,SUBJ000748021,2026-05-25,MALUKU,KTA,FIN001,Mobile App,71570000,24,APPROVE
APP00000406,SUBJ000178243,2025-08-16,LAMPUNG,BNPL,FIN002,Partner,4020000,180,APPROVE
APP00000407,SUBJ000943289,2025-07-05,YOGYA,KPR,FIN006,Mobile App,765840000,12,REJECT
APP00000408,SUBJ000614015,2025-12-10,LAMPUNG,KTA,BNK004,Web,41500000,48,APPROVE
APP00000409,SUBJ000203993,2025-10-29,SUMUT,CC,BNK001,Agent,18260000,6,APPROVE
APP00000410,SUBJ000210026,2026-05-28,JATENG,BNPL,FIN003,Mobile App,1430000,12,APPROVE
APP00000411,SUBJ000511265,2025-12-17,SUMUT,KKB,FIN002,Branch,321470000,12,REVIEW
APP00000412,SUBJ000176795,2025-12-07,LAMPUNG,CC,FIN005,Branch,15490000,24,REVIEW
APP00000413,SUBJ000500590,2025-06-12,SUMUT,FINTECH,BNK002,Branch,8060000,60,APPROVE
APP00000414,SUBJ000556829,2026-01-28,DKI,KKB,FIN006,Mobile App,83940000,48,REVIEW
APP00000415,SUBJ000107697,2025-07-15,DKI,CC,FIN006,Mobile App,20560000,48,APPROVE
APP00000416,SUBJ000545561,2026-01-28,SUMSEL,KTA,BNK002,Agent,40870000,36,APPROVE
APP00000417,SUBJ000172892,2026-06-21,BALI,FINTECH,BNK003,Mobile App,13300000,48,REJECT
APP00000418,SUBJ000384398,2026-02-18,DKI,KTA,BNK003,Mobile App,21530000,180,APPROVE
APP00000419,SUBJ000685315,2025-02-08,NTB,BNPL,FIN003,Web,3690000,3,REVIEW
APP00000420,SUBJ000215477,2025-01-21,DKI,CC,FIN002,Mobile App,17490000,120,REJECT
APP00000421,SUBJ000942273,2025-01-10,YOGYA,BNPL,FIN005,Mobile App,3820000,12,APPROVE
APP00000422,SUBJ000815749,2025-04-18,SUMSEL,BNPL,BNK005,Branch,1650000,24,APPROVE
APP00000423,SUBJ000954578,2025-09-27,SULSEL,MODAL,BNK006,Web,122020000,3,APPROVE
APP00000424,SUBJ000701520,2025-08-01,LAMPUNG,KPR,BNK004,Branch,670140000,6,REVIEW
APP00000425,SUBJ000478938,2026-05-21,JATIM,CC,FIN003,Branch,21200000,36,APPROVE
APP00000426,SUBJ000327897,2025-10-31,BANTEN,CC,BNK003,Agent,23900000,48,REVIEW
APP00000427,SUBJ000937980,2026-03-13,KALTIM,CC,BNK001,Branch,8910000,12,APPROVE
APP00000428,SUBJ000419692,2026-03-25,SULUT,KTA,FIN006,Branch,77050000,12,APPROVE
APP00000429,SUBJ000729987,2026-04-13,BANTEN,KTA,FIN002,Web,65420000,12,APPROVE
APP00000430,SUBJ000398197,2025-03-02,PAPUA,FINTECH,BNK002,Mobile App,9820000,120,APPROVE
APP00000431,SUBJ000431262,2026-01-03,RIAU,FINTECH,FIN006,Partner,4660000,120,APPROVE
APP00000432,SUBJ000604660,2026-03-28,DKI,KTA,BNK006,Branch,80780000,180,REVIEW
APP00000433,SUBJ000761949,2025-08-18,PAPUA,BNPL,BNK006,Mobile App,4090000,6,APPROVE
APP00000434,SUBJ000642686,2025-09-12,SUMUT,BNPL,FIN005,Mobile App,4720000,180,REJECT
APP00000435,SUBJ000515530,2025-02-25,DKI,MODAL,FIN003,Agent,238890000,12,APPROVE
APP00000436,SUBJ000246415,2025-11-25,BANTEN,MODAL,BNK001,Mobile App,175600000,60,APPROVE
APP00000437,SUBJ000521533,2025-03-22,SUMUT,FINTECH,FIN002,Branch,8780000,48,APPROVE
APP00000438,SUBJ000589648,2025-01-19,JABAR,KPR,FIN003,Mobile App,778140000,36,REJECT
APP00000439,SUBJ000348098,2025-07-31,LAMPUNG,KPR,BNK006,Mobile App,237990000,24,REJECT
APP00000440,SUBJ000372390,2026-04-30,LAMPUNG,KTA,FIN002,Branch,73150000,24,APPROVE
APP00000441,SUBJ000778579,2025-10-26,RIAU,KTA,BNK002,Branch,31490000,12,REJECT
APP00000442,SUBJ000819378,2026-02-24,JABAR,BNPL,BNK004,Branch,4780000,24,APPROVE
APP00000443,SUBJ000472388,2025-07-15,LAMPUNG,CC,FIN001,Branch,19300000,6,REVIEW
APP00000444,SUBJ000453834,2026-04-14,LAMPUNG,MODAL,BNK003,Partner,60910000,3,REVIEW
APP00000445,SUBJ000689461,2026-05-10,SULUT,FINTECH,BNK003,Web,5140000,12,APPROVE
APP00000446,SUBJ000359513,2025-11-26,SUMSEL,KTA,FIN004,Partner,73370000,36,APPROVE
APP00000447,SUBJ000735570,2025-10-29,SUMUT,CC,FIN001,Web,24620000,180,APPROVE
APP00000448,SUBJ000965939,2025-11-18,LAMPUNG,MODAL,FIN005,Mobile App,104040000,36,REVIEW
APP00000449,SUBJ000797730,2025-05-16,PAPUA,BNPL,BNK003,Mobile App,4120000,48,REJECT
APP00000450,SUBJ000888459,2025-12-27,RIAU,KKB,FIN005,Web,268790000,180,APPROVE
APP00000451,SUBJ000786626,2026-03-09,KALBAR,KKB,BNK001,Mobile App,94860000,3,APPROVE
APP00000452,SUBJ000567460,2025-06-14,PAPUA,BNPL,BNK003,Agent,4100000,36,APPROVE
APP00000453,SUBJ000588534,2025-02-03,BALI,KPR,FIN004,Agent,717640000,24,APPROVE
APP00000454,SUBJ000826394,2026-02-03,BANTEN,FINTECH,FIN006,Mobile App,10640000,60,APPROVE
APP00000455,SUBJ000955762,2025-11-17,SULUT,CC,FIN006,Mobile App,19030000,120,REJECT
APP00000456,SUBJ000186044,2026-01-12,KALTIM,KKB,FIN004,Branch,282980000,24,APPROVE
APP00000457,SUBJ000136384,2025-03-18,JATIM,CC,FIN003,Branch,6850000,36,APPROVE
APP00000458,SUBJ000338302,2025-06-14,RIAU,KTA,BNK006,Mobile App,85620000,3,APPROVE
APP00000459,SUBJ000822116,2025-02-22,KALTIM,BNPL,FIN005,Mobile App,4520000,180,APPROVE
APP00000460,SUBJ000423013,2025-11-22,RIAU,MODAL,FIN003,Branch,166080000,60,APPROVE
APP00000461,SUBJ000648314,2025-04-05,BALI,FINTECH,FIN005,Mobile App,7240000,24,REJECT
APP00000462,SUBJ000673462,2026-06-28,SUMUT,KKB,FIN005,Branch,267300000,120,APPROVE
APP00000463,SUBJ000566479,2025-09-07,SULUT,BNPL,BNK006,Mobile App,4540000,6,APPROVE
APP00000464,SUBJ000941916,2025-10-17,DKI,KKB,BNK006,Mobile App,222450000,120,APPROVE
APP00000465,SUBJ000657386,2025-07-17,BALI,CC,BNK002,Branch,26080000,180,APPROVE
APP00000466,SUBJ000869005,2025-03-09,JATIM,BNPL,BNK004,Agent,2980000,6,APPROVE
APP00000467,SUBJ000076806,2026-03-22,LAMPUNG,MODAL,FIN006,Web,64990000,48,APPROVE
APP00000468,SUBJ000473039,2025-02-25,JATIM,KTA,BNK002,Mobile App,35940000,36,APPROVE
APP00000469,SUBJ000614054,2026-02-19,SUMUT,CC,FIN005,Branch,6120000,6,REVIEW
APP00000470,SUBJ000295192,2025-02-16,LAMPUNG,CC,FIN003,Branch,22520000,36,APPROVE
APP00000471,SUBJ000835474,2026-03-25,NTB,FINTECH,BNK001,Mobile App,9170000,12,REJECT
APP00000472,SUBJ000011691,2025-10-30,SULUT,CC,FIN005,Agent,26270000,48,REJECT
APP00000473,SUBJ000784645,2025-05-25,JATENG,CC,FIN004,Mobile App,17500000,6,APPROVE
APP00000474,SUBJ000190167,2025-12-19,JATIM,FINTECH,FIN003,Branch,5260000,36,APPROVE
APP00000475,SUBJ000262865,2025-02-25,SULSEL,MODAL,FIN003,Mobile App,175430000,36,REVIEW
APP00000476,SUBJ000649609,2025-04-11,JATIM,KKB,BNK006,Mobile App,267960000,24,APPROVE
APP00000477,SUBJ000382199,2025-03-13,SULSEL,KTA,FIN002,Mobile App,66160000,12,REVIEW
APP00000478,SUBJ000376948,2025-11-20,SULUT,CC,BNK006,Mobile App,10650000,60,APPROVE
APP00000479,SUBJ000114119,2025-05-18,LAMPUNG,KTA,FIN002,Mobile App,45110000,36,APPROVE
APP00000480,SUBJ000769177,2025-06-29,LAMPUNG,CC,BNK005,Agent,8940000,180,APPROVE
APP00000481,SUBJ000223095,2025-03-20,KALTIM,FINTECH,FIN003,Web,12300000,60,REJECT
APP00000482,SUBJ000934740,2025-02-07,RIAU,KKB,FIN003,Mobile App,297060000,48,APPROVE
APP00000483,SUBJ000845718,2025-10-25,JATIM,KKB,BNK002,Mobile App,220610000,24,REJECT
APP00000484,SUBJ000506990,2025-06-19,KALTIM,CC,BNK003,Branch,25920000,12,REVIEW
APP00000485,SUBJ000543042,2026-01-03,DKI,FINTECH,BNK004,Branch,7340000,3,REVIEW
APP00000486,SUBJ000546699,2026-01-05,NTB,FINTECH,BNK001,Branch,10460000,6,REVIEW
APP00000487,SUBJ000685073,2025-10-08,SULSEL,KTA,FIN003,Mobile App,46370000,60,APPROVE
APP00000488,SUBJ000505529,2025-03-21,SUMSEL,KTA,BNK004,Mobile App,44700000,48,APPROVE
APP00000489,SUBJ000195984,2025-01-07,SUMSEL,CC,BNK003,Mobile App,16810000,36,APPROVE
APP00000490,SUBJ000504906,2025-06-11,NTB,BNPL,BNK002,Web,2940000,48,REJECT
APP00000491,SUBJ000621121,2026-05-06,SUMUT,KKB,FIN005,Agent,86280000,3,APPROVE
APP00000492,SUBJ000425151,2025-06-14,JATIM,KKB,FIN004,Branch,126580000,12,APPROVE
APP00000493,SUBJ000178852,2025-01-20,SULSEL,BNPL,BNK005,Partner,2110000,120,REJECT
APP00000494,SUBJ000759364,2025-08-13,SULSEL,BNPL,FIN004,Agent,1960000,180,APPROVE
APP00000495,SUBJ000548102,2025-12-17,SULUT,KKB,BNK002,Mobile App,187930000,6,APPROVE
APP00000496,SUBJ000557244,2026-06-01,LAMPUNG,FINTECH,FIN004,Branch,8530000,3,REJECT
APP00000497,SUBJ000812510,2026-05-31,KALTIM,CC,FIN005,Branch,18670000,3,REJECT
APP00000498,SUBJ000399755,2026-03-18,RIAU,KTA,BNK001,Web,50030000,120,REJECT
APP00000499,SUBJ000243807,2025-12-25,RIAU,BNPL,FIN006,Mobile App,2990000,36,APPROVE
APP00000500,SUBJ000123552,2025-03-27,YOGYA,FINTECH,FIN001,Mobile App,3260000,3,REVIEW
APP00000501,SUBJ000683226,2026-06-17,DKI,BNPL,FIN006,Agent,2920000,6,APPROVE
APP00000502,SUBJ000433301,2025-09-17,BANTEN,KKB,FIN004,Mobile App,157160000,60,REVIEW
APP00000503,SUBJ000417469,2026-05-10,JATIM,KKB,FIN002,Mobile App,165860000,48,REVIEW
APP00000504,SUBJ000533036,2025-05-22,SULSEL,BNPL,FIN006,Mobile App,4490000,12,APPROVE
APP00000505,SUBJ000666764,2026-02-15,KALTIM,FINTECH,FIN004,Web,11120000,12,APPROVE
APP00000506,SUBJ000388848,2025-01-06,KALBAR,FINTECH,FIN002,Partner,8080000,6,APPROVE
APP00000507,SUBJ000860072,2025-03-23,RIAU,BNPL,FIN001,Web,3390000,3,REJECT
APP00000508,SUBJ000035241,2025-06-29,LAMPUNG,KPR,BNK004,Agent,851530000,180,APPROVE
APP00000509,SUBJ000091061,2026-06-07,SUMSEL,KTA,BNK003,Web,45180000,3,REJECT
APP00000510,SUBJ000071950,2025-10-10,KALTIM,KTA,FIN001,Mobile App,34020000,3,REJECT
APP00000511,SUBJ000203974,2025-04-03,RIAU,BNPL,FIN003,Partner,2660000,36,APPROVE
APP00000512,SUBJ000308545,2026-04-11,SULUT,KKB,BNK005,Branch,221750000,180,APPROVE
APP00000513,SUBJ000395397,2025-12-15,SULUT,FINTECH,BNK005,Agent,12310000,36,REVIEW
APP00000514,SUBJ000270343,2026-05-11,KALTIM,FINTECH,FIN002,Web,13240000,3,APPROVE
APP00000515,SUBJ000370248,2025-03-11,NTB,FINTECH,BNK004,Web,5780000,48,APPROVE
APP00000516,SUBJ000976639,2026-06-13,RIAU,BNPL,BNK005,Mobile App,1590000,48,APPROVE
APP00000517,SUBJ000209365,2025-07-02,SUMUT,KTA,FIN004,Mobile App,86300000,24,APPROVE
APP00000518,SUBJ000111871,2025-08-29,KALTIM,FINTECH,BNK004,Mobile App,12550000,48,APPROVE
APP00000519,SUBJ000889203,2025-05-03,SULUT,BNPL,FIN005,Mobile App,1230000,180,REJECT
APP00000520,SUBJ000232881,2026-05-09,NTB,KTA,FIN004,Agent,54360000,180,APPROVE
